filename,timestamp,file_index,B1_mean,B1_std,B1_rms,B1_peak,B1_kurtosis,B1_skew,B1_crest_factor,B1_shape_factor,B2_mean,B2_std,B2_rms,B2_peak,B2_kurtosis,B2_skew,B2_crest_factor,B2_shape_factor,B3_mean,B3_std,B3_rms,B3_peak,B3_kurtosis,B3_skew,B3_crest_factor,B3_shape_factor,B4_mean,B4_std,B4_rms,B4_peak,B4_kurtosis,B4_skew,B4_crest_factor,B4_shape_factor
2004.02.14.12.22.39,2004-02-14 12:22:39,299,-0.0014182128906250003,0.07810925747846724,0.0781221315098393,0.396,0.44814243720393065,0.027244951788175667,5.068986116311033,1.2720550671562472,-0.0013044921875,0.09392593678486258,0.09393499508054094,0.442,0.13512017907195872,0.14913666691240818,4.705381627167001,1.2589284447316031,-0.0014595214843750003,0.10137112412715109,0.10138163053416346,0.977,1.980288387991493,-0.002088783382563691,9.636854278751924,1.2994155298961727,-0.003434765625,0.05508034297257342,0.05518733366339598,0.259,0.11977384422646242,-0.001183294435083692,4.6931058778762225,1.2580885881038115
2004.02.14.12.32.39,2004-02-14 12:32:39,300,-0.0019869140625,0.07920803258770218,0.07923294929450911,0.432,0.35898690771115405,0.0017911149536530618,5.452277163055672,1.2687719431090494,-0.00233974609375,0.09502331592133338,0.09505211718035926,0.488,0.24890282368719285,0.14504678347262595,5.134025569088913,1.2624170954476202,-0.002915185546875,0.10015349149801477,0.10019590892853672,0.706,1.1413766718215994,0.025764699949404488,7.046195873162289,1.2825052295879646,-0.0029774902343750005,0.0559728373991669,0.05605197565304344,0.249,0.17553162580434334,-0.01132155949253384,4.442305504828002,1.2621029338433987
2004.02.14.12.42.39,2004-02-14 12:42:39,301,-0.00177626953125,0.07536018552169875,0.07538111630449963,0.454,0.500196713065042,-0.03803265590001687,6.022728532781093,1.2677772026844727,-0.0013629882812500002,0.0945232851874747,0.09453311155191867,0.459,0.19668409834071854,0.12120140409408378,4.855441574541974,1.2617426594765007,-0.0015764160156249997,0.10210927109045391,0.10212143913046919,0.806,1.8698230403120153,-0.0666450324512212,7.892564057682968,1.2947771604518115,-0.002979638671875,0.05511976418468871,0.05520024139793797,0.256,0.18481285880204457,-0.01597085796580336,4.63766087822875,1.2634641171234948
2004.02.14.12.52.39,2004-02-14 12:52:39,302,-0.001262939453125,0.07694237300236206,0.07695273730866807,0.393,0.3559125944069117,0.010654915068832429,5.107030805462093,1.2670202925911276,-0.001812744140625,0.09328991921445748,0.0933075295373282,0.391,0.14455182524820165,0.1286691464451812,4.190444243233107,1.258969512269902,-0.0021381835937500002,0.09929786435886684,0.09932088247348841,0.691,1.179955002855574,0.03210727256996437,6.957247889782369,1.2913391949218775,-0.002921533203125,0.05601201779871587,0.05608815823452064,0.232,0.15168839856527372,-0.02233951821265714,4.136345483657025,1.2580544437066175
2004.02.14.13.02.39,2004-02-14 13:02:39,303,-0.001960400390625,0.07618175124586309,0.07620697076106703,0.449,0.523982653973766,-0.016744396743816788,5.891849466209031,1.2717192825156816,-0.0019170410156250004,0.09364109144215901,0.09366071242914167,0.479,0.07224512306801412,0.05632682528454903,5.114204105188543,1.2570284683964368,-0.002465625,0.10009586366992457,0.10012622648671402,0.708,1.0595344412264955,0.014950781681067076,7.0710744311725975,1.2859541869682234,-0.00312763671875,0.054666008436680985,0.054755406946198015,0.254,0.1154557164277854,-0.02413039093943124,4.638811291268043,1.258538734288489
2004.02.14.13.12.39,2004-02-14 13:12:39,304,-0.0022045898437500003,0.07852223161525393,0.07855317354645036,0.356,0.36186418762455075,-0.006613372548089036,4.531962031928458,1.2702579524759796,-0.001731103515625,0.0936832080266526,0.09369920055980667,0.496,0.24433975127928687,0.15531138057277394,5.293535025236542,1.2615347576670521,-0.0012897949218750003,0.10069441051974475,0.10070267067391696,0.996,2.810303905373808,0.05865317549713047,9.890502340549885,1.3025101698448458,-0.002594580078125,0.05557863534626027,0.055639163839281185,0.244,0.11920844206937664,-0.0019277309661523483,4.385400195891087,1.2599445546905603
2004.02.14.13.22.39,2004-02-14 13:22:39,305,-0.001957421875,0.07701287333790059,0.07703774503551003,0.422,0.3981230179180373,-0.013292743712402088,5.477834272089376,1.2694517408651156,-0.0016987792968750001,0.0932649972151457,0.0932804671763635,0.415,0.19039797070266662,0.14892905745607182,4.448948558709165,1.2596317522782055,-0.0024476074218750003,0.09789860122701068,0.09792919331995376,0.847,1.9832430802488084,0.01187643626194809,8.64910627041199,1.2994815130669002,-0.0032330078125,0.05551583568718762,0.05560989436748195,0.256,0.05161017818774383,-0.005798267780857202,4.603497325643128,1.2568844334935365
2004.02.14.13.32.39,2004-02-14 13:32:39,306,-0.00251982421875,0.0777947344024668,0.07783553311209315,0.378,0.4319978423653219,-0.021218987564437592,4.856393794536379,1.2704844186445705,-0.0016472167968750004,0.09357967291395855,0.09359416918729166,0.503,0.17611315612251532,0.15263450414363358,5.374266413898549,1.258971865018258,-0.0017151367187500002,0.09827738617892214,0.09829235132056308,0.696,1.2167694235188504,0.03742781504113604,7.080917188867721,1.2947162114823183,-0.00306640625,0.05553635127433392,0.0556209417410048,0.276,0.09218518601124082,-0.03410901975295545,4.962159779407828,1.2599958485856955
2004.02.14.13.42.39,2004-02-14 13:42:39,307,-0.0020064453124999998,0.076996360363586,0.07702249886903988,0.383,0.41200630636974145,0.022712327749459773,4.9725730224776115,1.2664980408141455,-0.0017183105468749997,0.09519662934654054,0.09521213593906044,0.447,0.3348491695045728,0.11004184827706784,4.694779668487826,1.2637465798687597,-0.0010045898437499997,0.0994329807192492,0.0994380553684994,0.759,1.3937170635519553,0.08247498790825335,7.632892630364539,1.2924950394045218,-0.00332685546875,0.05533357032892689,0.055433491434837924,0.232,0.07172286883602164,-0.04235625246928127,4.185195519800805,1.260865113334
2004.02.14.13.52.39,2004-02-14 13:52:39,308,-0.00186630859375,0.07603351053492233,0.07605641216906862,0.383,0.42089091311293725,-0.004630215313991656,5.035735831827237,1.2676935282217576,-0.0011474609375,0.09236148588878598,0.09236861340405354,0.457,0.07721923856939261,0.10218345068708097,4.947568044579359,1.2529983205883748,-0.001122802734375,0.09927812990629685,0.09928447896661328,0.859,1.8575880410759558,0.058303085467927784,8.651906208712226,1.2983459788687477,-0.002882568359375,0.05500144111078277,0.055076925518853855,0.232,-0.013476357668052774,-0.031544203115041414,4.212290316034109,1.2510610788708336
2004.02.14.14.02.39,2004-02-14 14:02:39,309,-0.0022175292968750005,0.07761152632757344,0.07764319967053215,0.378,0.4177640583898037,0.02972657172796808,4.868423784748556,1.2706779413958698,-0.0006406249999999999,0.09349947542257589,0.09350167006362774,0.43,0.07744859952353966,0.10810318220812919,4.598848338295837,1.253657506964557,-0.0019697265625000003,0.09778105855248234,0.09780089587715952,0.796,1.8025059843902849,-0.024482753762761593,8.138984749176498,1.296926135051352,-0.003223291015625,0.05670261387642739,0.056794154852331635,0.312,0.23996607816536075,-0.010632492550553535,5.493523071365699,1.2630283634418211
2004.02.14.14.12.39,2004-02-14 14:12:39,310,-0.00143525390625,0.07823235565931684,0.07824552016429598,0.408,0.462614995853301,-0.034631711359347894,5.214356031416268,1.2707271422899882,-0.0014103515625,0.0958012207477097,0.0958116015328063,0.442,0.20654395549068205,0.13924199736395712,4.613220037331882,1.260996549932827,-0.0022345703125,0.10192727788363865,0.10195176938753932,0.728,1.2239199108187266,-0.006939880818514637,7.140631343363199,1.2904681081144855,-0.003107373046875,0.05566443690078909,0.05575110135893618,0.254,0.11953306095825367,-0.023392072824085796,4.555963807148845,1.2605475658419432
2004.02.14.14.22.39,2004-02-14 14:22:39,311,-0.0017629394531250002,0.07846343012353105,0.07848323274601796,0.417,0.3663784441404645,-0.0352759882795859,5.313236794787324,1.2652139091160923,-0.00101279296875,0.09552310508914166,0.09552847405600463,0.488,0.23144474534394366,0.1387779661988821,5.1084245281035745,1.2603269368613403,-0.0019505859375,0.10157810312667258,0.10159682977491226,0.793,1.867372957600839,-0.04714418710723739,7.8053616609582335,1.2947103279178402,-0.0028761718750000007,0.05576217809984837,0.055836304239211154,0.286,0.19448821891626844,-0.00010433044374687095,5.122115510631449,1.2585986700217973
2004.02.14.14.32.39,2004-02-14 14:32:39,312,-0.0019533691406250003,0.07776679646355235,0.07779132524390572,0.371,0.2953570136517203,0.0016333440813211999,4.769169297948998,1.2633158388002759,-0.0015937500000000003,0.09300815603936974,0.09302180996361148,0.366,0.030095212499488433,0.11409185588531567,3.934561154455851,1.2514100996712738,-0.0019517578125000002,0.09611179666330037,0.09613161195156487,0.681,1.3632171003887281,0.025089552269523217,7.084038082531231,1.2948091321540272,-0.0028830566406250003,0.054917794976765716,0.05499341979458201,0.261,0.04883279197478041,-0.03573992652360479,4.746022360037226,1.2572408136351039
2004.02.14.14.42.39,2004-02-14 14:42:39,313,-0.002040087890625,0.07650616999469977,0.07653336531121165,0.371,0.35526277295406405,-0.0059417829259855144,4.847558950157009,1.2661250641774078,-0.001031494140625,0.09394642357354394,0.0939520860993617,0.542,0.3154965285807463,0.15245207370244537,5.7688979830292695,1.263811248104208,-0.001353564453125,0.09746381561125961,0.09747321421926321,0.688,1.4740737652222187,0.013187246322612166,7.058349368190154,1.2970597145466878,-0.0032549804687500004,0.055880723845173626,0.05597544278799856,0.234,0.04770821370692202,-0.014501498080199888,4.180404626476146,1.2565459949515856
2004.02.14.14.52.39,2004-02-14 14:52:39,314,-0.0022418457031249998,0.07768720809548703,0.07771954820910969,0.415,0.43795264689450253,-0.054202700195404484,5.339711945872542,1.2660172164439973,-0.001362841796875,0.09405917942711554,0.09406905214928886,0.645,0.23575528905634968,0.14472049842056528,6.856665239662203,1.2570701604423944,-0.0013810546875000003,0.10008366232954251,0.10009319046440547,0.752,1.46852768518246,0.021826106063978917,7.512998601712288,1.2979773069954754,-0.00310986328125,0.05556275256885842,0.05564971448854208,0.259,0.14875813268688587,-0.05004223420659332,4.654111928163197,1.2589709928168693
2004.02.14.15.02.39,2004-02-14 15:02:39,315,-0.0016091308593749998,0.07691784505126578,0.07693467481866109,0.359,0.41623752967556893,0.025370708024740476,4.666296450153082,1.2650549461670153,-0.0015940429687499996,0.09296060071248613,0.09297426664304753,0.449,0.1253592467388942,0.07062763675443165,4.829293268037576,1.2558571183546172,-0.0015269531250000003,0.10047698331395506,0.10048858523095422,0.984,2.2700292901630554,0.05024216383120364,9.792156967266083,1.3000933850399643,-0.002966845703125,0.054140473253860406,0.0542217024592379,0.256,0.11778912056021795,-0.031249343839562387,4.721356733356951,1.2579344065127096
2004.02.14.15.12.39,2004-02-14 15:12:39,316,-0.0016529785156249998,0.07839013968553384,0.07840756556538804,0.437,0.44322064491886604,-0.05459562201458002,5.573441757167726,1.2685614475046447,-0.0008650390625000002,0.09402002284461326,0.09402400219242557,0.498,0.16553540467417793,0.10076083181399315,5.296519913934467,1.2586765966395024,-0.0011147949218749994,0.09902124266974377,0.0990275177290541,0.908,1.7521061147166925,0.04823006651031936,9.169168538429375,1.2962802272941574,-0.0028633300781250003,0.055054327953491355,0.05512873738393503,0.251,0.11097213602540545,-0.02804219495612174,4.552979297384444,1.2591368574154396
2004.02.14.15.22.39,2004-02-14 15:22:39,317,-0.0024003417968750003,0.07633647011622328,0.0763741992465183,0.366,0.3836154471369735,-0.010751406389425323,4.792194269934489,1.2696331475071896,-0.001002783203125,0.09303173623732873,0.09303714054873126,0.454,0.17387187986687858,0.1015458415159123,4.879771640898643,1.2592986014731793,-0.0004881835937500001,0.09999524284105367,0.09999643450674878,0.688,1.2708930277381123,-0.025029409680206754,6.880245314682362,1.2925045811695408,-0.00321806640625,0.05498663372537653,0.05508072112675859,0.247,0.17734375589246643,-0.020621540962708376,4.484327636734693,1.2616322701779128
2004.02.14.15.32.39,2004-02-14 15:32:39,318,-0.0015445312500000003,0.07683881242635635,0.07685433411249491,0.398,0.36018537092225333,-0.04024629297438455,5.178627914691587,1.2653380388609985,-0.0016008789062499998,0.09323570694754651,0.09324944966744442,0.398,0.09101130507436705,0.17080709680591585,4.268121703874797,1.252723049587637,-0.0020174316406249997,0.09894062267480698,0.09896118858271219,0.713,1.240576687746258,0.0451891645676278,7.204844749859401,1.2842793798465282,-0.0037978515625000002,0.05497850836556924,0.055109527838602915,0.278,0.12448402943027093,-0.04915346909434498,5.044499760806653,1.2582448680315759
2004.02.14.15.42.39,2004-02-14 15:42:39,319,-0.002496728515625,0.07685214338209696,0.07689268883127397,0.393,0.47939329223455873,-0.011281579773307956,5.1110190835225175,1.2749242963294374,-0.001361962890625,0.09352502583520192,0.09353494213603078,0.403,0.1707307742820956,0.12717468388657063,4.308550267919176,1.2583404759093924,-0.0014171875,0.09736930832962636,0.09737962119971508,0.649,1.209102557732649,0.018492668619606776,6.664638781752613,1.2857749344133782,-0.00343388671875,0.0544728790758786,0.054581005238200773,0.247,0.16511265140012554,-0.012609118836475017,4.525383856930631,1.2615812128019896
2004.02.14.15.52.39,2004-02-14 15:52:39,320,-0.001877392578125,0.07815712687331831,0.07817967180785793,0.432,0.4221871397231127,0.014268408983468239,5.525733096727827,1.2719928108184637,-0.0012432617187500001,0.09375704558684479,0.09376528833675606,0.403,0.13866783172552655,0.10664995918979613,4.297965773353504,1.2584971440290535,-0.0016297851562500003,0.10060715511194752,0.10062035509465767,0.876,1.9937401786255622,-0.03284345027733054,8.705991935487717,1.2976289674901416,-0.002800244140625,0.05509673036765449,0.055167844478945564,0.244,0.07800500551398004,-0.026228558262836335,4.42286629656377,1.2556665435960186
2004.02.14.16.02.39,2004-02-14 16:02:39,321,-0.0017803710937500002,0.0782394068899253,0.07825966082036613,0.417,0.47184744365062325,-0.01625925908180953,5.32841563110226,1.2706665971125413,-0.0008547363281250001,0.09274608704488567,0.09275002553276267,0.62,0.34420819538384206,0.11742072016575347,6.684634278413148,1.2641011289349118,-0.001972900390625,0.10015470697907462,0.10017413671210561,0.854,1.4256163193997073,-0.010809200127132159,8.525154576119226,1.2914572189047884,-0.0029825683593750004,0.055682745999073,0.05576256733701942,0.293,0.21371636594788024,-0.026743788808166687,5.2544209133908435,1.2651282768064722
2004.02.14.16.12.39,2004-02-14 16:12:39,322,-0.0027058593750000004,0.07595500572941342,0.07600318789572251,0.4,0.30438619570477865,-0.024944061975606887,5.262937135594969,1.2640739663597977,-0.002112744140625,0.09477932446161126,0.09480286933001092,0.405,0.08145254380256528,0.12965826715808096,4.272022596596585,1.2540070180002956,-0.0014398437500000002,0.0984813106594055,0.09849183569828897,0.894,1.6326280894737595,-0.11439405194387578,9.076894482285812,1.2941658615319693,-0.002424560546875,0.055655418932437854,0.05570820541348128,0.251,0.0863038208641469,0.004709146155085469,4.505619919669114,1.257226405592755
2004.02.14.16.22.39,2004-02-14 16:22:39,323,-0.002043603515625,0.07754249215087042,0.0775694166814272,0.374,0.27221367860096635,0.015394699434514221,4.821487849212466,1.2634249225465937,-0.00140771484375,0.09315838002351794,0.09316901539507381,0.479,0.15842982373952852,0.10751680075824493,5.141194183161095,1.2567619387954643,-0.0012420410156250004,0.09868675466852748,0.09869457033135422,0.735,1.284036897467284,0.096752768741761,7.447218195816982,1.2864080570312204,-0.0030191894531250004,0.05526598125881114,0.055348389221847503,0.237,0.04157872634764104,0.0016415665037212972,4.281967430886854,1.2542142524167212
2004.02.14.16.32.39,2004-02-14 16:32:39,324,-0.0015506835937500005,0.07731367956811282,0.07732922906617362,0.383,0.2258166101647494,-0.02362288311900288,4.952849066583245,1.2584489336736728,-0.001754833984375,0.094473807966397,0.09449010442360817,0.481,0.13928144926125663,0.13866765678301315,5.090480140053937,1.2573149565403943,-0.0017744140625000002,0.09950128566639757,0.09951710603977212,0.669,1.2566001608837256,0.07680401190461748,6.722462364737912,1.2883743667170693,-0.00331865234375,0.055028290165117094,0.0551282701694421,0.215,0.0071648457953581435,-0.013322612108323615,3.89999539871606,1.2538725556956816
2004.02.14.16.42.39,2004-02-14 16:42:39,325,-0.001159716796875,0.07650491219623855,0.07651370160437361,0.391,0.4724327312404091,0.004941477534774784,5.110195844683196,1.2689486751011405,-0.0009569824218750002,0.09366414847760507,0.09366903717552896,0.493,0.22256684270928995,0.15494680917941686,5.2632119947614475,1.2581130757840873,-0.00177197265625,0.10014881190991734,0.10016448679079078,0.676,1.4408864971169724,-0.07758159613828107,6.748898952698993,1.2943973517739051,-0.002823681640625,0.05490876680095604,0.054981322734264725,0.242,0.04191933600093556,-0.05979839789130239,4.401494688835196,1.2533629226252327
2004.02.14.16.52.39,2004-02-14 16:52:39,326,-0.0024634765624999997,0.07872387918744708,0.07876241407609184,0.461,0.6552318596666904,-0.00041176816038151776,5.853045585355357,1.276784858520183,-0.0016555175781250001,0.0943909828861867,0.09440549977978971,0.457,0.13613970147355658,0.14172560344531257,4.840819666926167,1.2545329013770181,-0.0008648437499999998,0.09832672782444805,0.09833053116593543,0.762,1.4328607222122987,0.08193703989816321,7.749373373302585,1.2883217848582633,-0.0029808105468749997,0.05538864350235086,0.05546879357392655,0.281,0.14849126447783778,-0.032718816771830854,5.065911513389861,1.261672283540649
2004.02.14.17.02.39,2004-02-14 17:02:39,327,-0.0013345214843750001,0.07562268242617169,0.07563445673052643,0.378,0.2940289000270888,-0.014845114149992594,4.997722153895466,1.2629206719851265,-0.0012241699218750002,0.09299679142122594,0.09300484829642283,0.466,0.1927319192535153,0.08055731588924554,5.010491480129896,1.258528801862441,-0.0028902343750000004,0.10109471774239157,0.1011360242947895,0.559,1.0374098413020612,-0.030766836602642445,5.52720955661295,1.2875577197905912,-0.0026703125000000004,0.055793169222886,0.055857034478937834,0.234,0.025194502934236862,0.01572951884187546,4.18926644034844,1.2526028361349966
2004.02.14.17.12.39,2004-02-14 17:12:39,328,-0.0016426269531250003,0.07763246535492412,0.07764984159926294,0.354,0.3089038176237877,0.05208952830971312,4.5589275226977435,1.2646181903691385,-0.0011652832031250001,0.09465441756963665,0.09466159015350747,0.486,0.13369684847903596,0.14656758667412872,5.134078132554932,1.2575100986680268,-0.0009408203125,0.1008202168549088,0.10082460646851665,0.874,1.6300737114199375,0.03801961540997214,8.668518832978673,1.2953396235314323,-0.002485205078125,0.05531870000436368,0.05537449606500383,0.315,0.13156618346166393,0.01742263432075134,5.688539352669199,1.2585769181978357
2004.02.14.17.22.39,2004-02-14 17:22:39,329,-0.0017079589843750002,0.07829359630142696,0.07831222347566902,0.422,0.4207031177532925,0.05771399812147966,5.38868622637323,1.2714162112653258,-0.0017170898437500002,0.09475550951230878,0.09477106615665327,0.437,0.20655723120643854,0.11823893702753302,4.611111995697655,1.2635582766441715,-0.002362890625,0.09793574628417367,0.09796424680639235,0.64,0.8497986717808286,0.009115567391973342,6.532995667948511,1.2829416514763814,-0.003298681640625001,0.05501624403425709,0.05511504702169023,0.242,0.13370324175673387,-0.024188098236819403,4.390815450175742,1.2561205012260293
2004.02.14.17.32.39,2004-02-14 17:32:39,330,-0.0019138183593750003,0.07746422337313492,0.077487861007487,0.4,0.4261150547702037,-0.015180320245078795,5.162098873284828,1.268946944425565,-0.0012777343749999998,0.09346104433896213,0.09346977807859876,0.4,0.12252240774371392,0.07866562047797186,4.279458111729332,1.2596027035321327,-0.0019191894531249997,0.09916144488305996,0.09918001532291233,0.637,1.3697089091011625,0.03751926643967902,6.42266486777646,1.2945777396163853,-0.002984423828125,0.05556754407609261,0.05564763014032471,0.283,0.21116205242970087,0.007020487171259659,5.085571466140942,1.2605348959075267
2004.02.14.17.42.39,2004-02-14 17:42:39,331,-0.00196455078125,0.07661337986162496,0.0766385636190668,0.403,0.4142624303884457,0.04438985744230545,5.258449284137395,1.2699447886997184,-0.001638427734375,0.0938927089751907,0.09390700316877665,0.481,0.19458997773950415,0.08827525124952702,5.122088702325119,1.2578840645291873,-0.0019277832031249996,0.10016335782875455,0.10018190754626992,0.891,1.717192648686849,0.07328867132036578,8.893821467598665,1.29351326409775,-0.0032888183593749996,0.05511788176804251,0.05521591452468097,0.251,0.09558137228536712,-0.0029980563514747194,4.5457908677362475,1.258178535349109
2004.02.14.17.52.39,2004-02-14 17:52:39,332,-0.0018185546875,0.07509976364459194,0.07512177873709461,0.374,0.4322386192221237,0.005397107076972954,4.978582859557895,1.2690054856022355,-0.0018758300781250002,0.0930621870891442,0.0930810904765134,0.398,0.03164492264922014,0.1398517751454671,4.2758416125391765,1.2502570840281537,-0.000885400390625,0.09777516860351178,0.09777917738095815,0.671,1.2421244437510186,-0.0038921603176667826,6.86240177073399,1.2907168799550512,-0.002972119140625,0.0559213424115588,0.05600026811808025,0.242,0.12281832971891049,0.009984100848957162,4.321407881293123,1.2583487664408475
2004.02.14.18.02.39,2004-02-14 18:02:39,333,-0.0021423339843750005,0.07497681350459298,0.0750074140215694,0.354,0.264094651949371,0.0052841904323497665,4.719533457028694,1.2615367375267137,-0.001586767578125,0.09295741365075401,0.0929709555935851,0.449,0.0920772351676713,0.12732763229555957,4.829465257545234,1.2552419748210122,-0.0016229980468749996,0.09700300368051994,0.09701658026184558,0.623,1.1020831755666824,0.009024923909269586,6.42158276779636,1.288796094473203,-0.0030953125,0.05487023930712435,0.05495747557060595,0.342,0.2126442803421611,-0.008751069036780523,6.222993258862839,1.259223362532847
2004.02.14.18.12.39,2004-02-14 18:12:39,334,-0.001755419921875,0.0763621415047716,0.07638231571703541,0.361,0.33280843175983454,0.0034653848290840004,4.7262248677737695,1.2660007930238761,-0.0016622070312500002,0.09297894617098278,0.09299380282191523,0.564,0.13254591277048222,0.06658968090523971,6.064920273021524,1.253950844274678,-0.001679736328125,0.09975298064708317,0.09976712215008197,0.535,1.151552169790703,-0.04470908979046921,5.362488046865652,1.2944874627765546,-0.00254716796875,0.05413575890638482,0.05419564979803499,0.269,0.059373891031528014,-0.045538695263623245,4.963498011417022,1.2571064124166762
2004.02.14.18.22.39,2004-02-14 18:22:39,335,-0.0022265625,0.0778484444935067,0.07788027921511965,0.364,0.3784283215736437,-0.052990636716203465,4.6738404595926655,1.2701963669132088,-0.0018944335937499997,0.0939266361413397,0.09394573888936501,0.481,0.2543285394948369,0.14057276522363682,5.1199767619737235,1.260473037172122,-0.0016781250000000001,0.0984401899930073,0.09845449258096352,0.559,1.1773181921077915,0.01420413031865688,5.677750048229739,1.2902067481383743,-0.0026772949218749997,0.055262507528935724,0.05532732278435651,0.239,0.09893103916214274,-0.051266807383371076,4.319746338197588,1.2587815826133173
2004.02.14.18.32.39,2004-02-14 18:32:39,336,-0.0017974121093750003,0.07525292848292316,0.07527439096762507,0.398,0.43813676578415883,0.014947210797409039,5.2873227519193975,1.2702853137208698,-0.0010183105468749998,0.09374195489791777,0.09374748564336606,0.442,0.09888012179749017,0.11176386511123783,4.714793116494401,1.2547034709663218,-0.001655908203125,0.09879417726851844,0.09880805379188796,0.857,1.6234263898692838,-0.013152310427908133,8.673382048441468,1.2930272515211592,-0.0030820800781249996,0.05560544293812567,0.055690793691175966,0.254,0.07761380331189827,-0.010173598448533548,4.560897469131339,1.259926776826358
2004.02.14.18.42.39,2004-02-14 18:42:39,337,-0.0022341796875,0.07915147318116678,0.07918299858950152,0.378,0.41325990616012565,0.011272075494800119,4.773752026740209,1.2693258132260719,-0.001324365234375,0.09537845418920803,0.09538764839745698,0.5,0.25400609705521715,0.1552493179615396,5.241768807598888,1.263124195686854,-0.0005669921875000002,0.10113425195400821,0.1011358413147263,0.898,1.7717557477553907,0.06632675935972737,8.879146980203576,1.2979995601557621,-0.00315361328125,0.055676315310494225,0.055765557141314835,0.261,0.11319339951364293,0.02127917768336682,4.680308301028949,1.2574496121707985
2004.02.14.18.52.39,2004-02-14 18:52:39,338,-0.0009719238281250001,0.07800105820352181,0.07800711324486297,0.381,0.34814837459687187,0.02101306121225579,4.884169970551886,1.2704084883822848,-0.0017982421875000001,0.09409024153225241,0.09410742386529608,0.474,0.15800535143743444,0.06953117625381681,5.036797104110259,1.2584952546617738,-0.0008173339843750001,0.10028776701674467,0.10029109755131248,0.784,1.4464525038060518,0.01014318501337154,7.817244193572394,1.2894423075866195,-0.0024126953125,0.05623126593378937,0.05628300247132788,0.286,0.11857098776911368,-0.0130132444096433,5.081463096175374,1.25909731376701
2004.02.14.19.02.39,2004-02-14 19:02:39,339,-0.0020195800781250004,0.0782297576242485,0.07825582203031686,0.381,0.3212339905021637,0.0019217993073334483,4.868647342972103,1.2635350546873203,-0.0014541992187499999,0.09368534568457565,0.09369663116359227,0.481,0.10392468108219921,0.11978261800259794,5.133589052526173,1.2544729168663,-0.002491650390625,0.0996427036331074,0.0996738516812929,0.969,1.5065672983238105,0.11806649501713298,9.721707184531978,1.2886888323590533,-0.00310703125,0.05510038042716015,0.055187911415510646,0.247,0.15941689530197412,-0.02366268751739522,4.475617823989263,1.2603661013620757
2004.02.14.19.12.39,2004-02-14 19:12:39,340,-0.0015823242187499999,0.07754587012035527,0.07756201211067341,0.425,0.5701837051718379,0.03888345369701389,5.479486522262555,1.2720969518961223,-0.000879443359375,0.0947267578852764,0.09473084017403269,0.459,0.2133060025177489,0.09706287625161066,4.845306968213923,1.2627284812237431,-0.00119306640625,0.09909460309260806,0.09910178489578908,0.818,1.4383741433543848,0.06038548733113336,8.25413993158823,1.2952084253870495,-0.002956396484375,0.0563860646284195,0.056463515339138466,0.278,0.13069596219782786,-0.01520885409355633,4.923533335291657,1.259353944226815
2004.02.14.19.22.39,2004-02-14 19:22:39,341,-0.0018259277343749998,0.07687381427959207,0.07689549618790671,0.376,0.36326545631774865,0.055369502842684895,4.8897532188514985,1.2643274829844833,-0.0016762695312500004,0.09348218926780841,0.09349721701657088,0.464,0.1284500475701713,0.10056765807196706,4.962714557779441,1.2540690636768197,-0.0003584472656250001,0.09702073706097393,0.09702139920809674,0.764,1.1599370414301564,0.06713804399903131,7.874551451905281,1.2849643874955599,-0.00312626953125,0.054449395705776456,0.05453907089331693,0.242,0.006477317886276701,-0.018455875077421947,4.437185966614147,1.256134893562254
2004.02.14.19.32.39,2004-02-14 19:32:39,342,-0.0017081542968749998,0.07673297177188527,0.07675198204637373,0.4,0.3774049694681154,0.014011684004366596,5.211591796526102,1.2690364619851386,-0.0016045898437499998,0.09329002418129086,0.0933038226457657,0.457,0.159638244961545,0.08496505195254753,4.8979772429585395,1.2582571505798419,-0.0013150390625,0.09849906045514013,0.09850783846111562,0.635,1.0125146841062422,-0.04493840218266463,6.446187531062881,1.2882844281787544,-0.0028423828125,0.055121165014932826,0.055194401642342766,0.232,0.06274083449477219,-0.006456180546648011,4.203324849924989,1.257835278761528
2004.02.14.19.42.39,2004-02-14 19:42:39,343,-0.0019189941406250002,0.07703683378953455,0.07706073123730481,0.391,0.3376605342051544,0.03782793004877168,5.073920188947265,1.2653112766849617,-0.0014760742187499998,0.09311149395463077,0.09312319314522295,0.427,0.0789433651230067,0.11236964014295243,4.585323865925707,1.2544071480061867,-0.0008720703125000001,0.10035901005699517,0.1003627989159828,0.588,0.9356752121576504,-0.04938004064932781,5.858744538324755,1.2861582774963318,-0.0023734375,0.05517778437182481,0.0552288067384223,0.251,0.07835663920293356,-0.007833012282833387,4.54472973114918,1.2567007413003015
2004.02.14.19.52.39,2004-02-14 19:52:39,344,-0.0020412109375,0.07645715623248507,0.07648439894024141,0.369,0.40368314859793664,0.009556589048265103,4.824513300919134,1.267938023150663,-0.00116396484375,0.0913186368055832,0.09132605456378537,0.471,0.25927612395734956,0.10041492826354485,5.157345318920317,1.2643685230174668,-0.00234169921875,0.09857683610587178,0.09860464579255382,0.664,1.0841907562129185,0.07896650170859708,6.73396263089809,1.2877594402076196,-0.00310869140625,0.05582309794612986,0.055909589754911455,0.244,0.18049364037031745,-0.009194143118871118,4.364188703040259,1.26049753540929
